MMKB04:000198801:mpeg21:a0119	1931	De Maasbode	IN DE ITALIAANSCHE ABKUZZEN.	artikel	0.9446845289541919	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB04:000198878:mpeg21:a0061	1924	De Maasbode	SPORT EN SPEL DE OLYMPISCHE SPELEN TE PARIJS	artikel	0.8722543352601156	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000070520:mpeg21:a0002	1856	Delftsche courant	BUITENLANDSCHE BERIGTEN. ENGELAND.	artikel	0.9456625357483317	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000070660:mpeg21:a0044	1922	Delftsche courant	FEUILLETON. Met een dubbeltje de wereld door.	artikel	0.9176938369781312	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
MMKB08:000070732:mpeg21:a0006	1922	Delftsche courant	Feuilleton. MARGE O'DOONE DOOR JAMES OLIVER CURWOOD.	artikel	0.9220679012345679	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000070854:mpeg21:a0005	1922	Delftsche courant	Feuilleton. MARGE O'DOONE DOOR JAMES OLIVER CURWOOD.	artikel	0.927710843373494	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000071083:mpeg21:a0071	1923	Delftsche courant	Feuilleton. In de macht van Tiberius	artikel	0.9500416319733556	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
MMKB08:000071483:mpeg21:a0046	1923	Delftsche courant	De sterrenhemel in Mei.	artikel	0.8885714285714286	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000072219:mpeg21:a0006	1921	Delftsche courant	WETENSCHAP EN KUNST.	artikel	0.8959537572254336	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000072486:mpeg21:a0047	1923	Delftsche courant	De sterrenhemel in Mei.	artikel	0.8657142857142858	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000072656:mpeg21:a0050	1925	Delftsche courant	Wetenschap en Industrie. Ons Lichaam en onze Gezondheid.	artikel	0.912490650710546	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000072776:mpeg21:a0043	1925	Delftsche courant	WAT HAD ZE AAN ?	artikel	0.9441282979824107	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000072826:mpeg21:a0065	1921	Delftsche courant	ONZE KOLONIEN.	artikel	0.8670886075949367	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000072841:mpeg21:a0036	1921	Delftsche courant	ONZE KOLONIËN.	artikel	0.9126637554585153	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000073334:mpeg21:a0035	1926	Delftsche courant	Feuilleton. Liefde in de wildernis. NAAR HET ENGELSCH VAN OTTWELL BINNS.	artikel	0.9322916666666666	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000073348:mpeg21:a0003	1926	Delftsche courant	Feuilleton. Liefde in de wildernis.	artikel	0.9684684684684685	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000073673:mpeg21:a0010	1926	Delftsche courant	ONZE KOLONIEN. De bestuurswisseling.	artikel	0.927797833935018	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000073741:mpeg21:a0039	1926	Delftsche courant	DELFTSCHE COURANT van Dinsdag 23 November 192 85e Jaargang No. 27 Dit nummer bestaat uit TWEE Bladen. Tweede blad. BINNENLAND. Het Ned.—Belgisch verdrag.	artikel	0.9413998914812806	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000073902:mpeg21:a0032	1927	Delftsche courant	GEMENGDE BERICHTEN	artikel	0.9087509349289454	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000073911:mpeg21:a0041	1925	Delftsche courant	ONZE KOLONIEN.	artikel	0.8596491228070176	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000073946:mpeg21:a0035	1927	Delftsche courant	DELFTSCHE COURANT van Zaterdag 19 Maart 1927 86e Jaargang No. 66 Dit nummer bestaat uit DRIE Bladen. Tweede blad. Het land van den Yukon.	artikel	0.9576767221972085	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000074165:mpeg21:a0035	1927	Delftsche courant	DELFTSCHE COURANT van Donderdag 25 Augustus 1927 86e Jaargang No. 199 Dit nummer beslaat uit TWEE Bladen. Tweede blad. BINNENLAND. GEEN TAXATEURS VAN BELASTINGEN.	artikel	0.9304347826086956	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000074184:mpeg21:a0038	1927	Delftsche courant	Binnenland De nieuwe Indië-vlucht Luitenant Koppen's voorbereiding	artikel	0.9106256206554121	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000074185:mpeg21:a0070	1927	Delftsche courant	Sport PROGRAMMA VOOR MORGEN. AFDEELING I.	artikel	0.9307726663689146	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000074212:mpeg21:a0037	1927	Delftsche courant	Feuilleton ONRECHTMATIG BEZIT	artikel	0.9661335841956726	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000074251:mpeg21:a0037	1927	Delftsche courant	DELFTSCHE COURANT van Dinsdag 8 November 1927 86e Jaargang No. 262 Dit nummer bestaat uit twee bladen Tweede blad Binnenland Achtersteiling Ned. Nijverheid Een te groot prijsverschil oorzaak	artikel	0.9215798511734402	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000074286:mpeg21:a0032	1927	Delftsche courant	DELFTSCHE COURANT van Woensdag 14 December1927 86e Jaargang No. 293 Tweede blad Binnenland De Belgische gezant Antwarpsche wenschen	artikel	0.8625393494228751	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000074812:mpeg21:a0037	1928	Delftsche courant	Binnenland De Indië-vliegers Schott heeft ook pech	artikel	0.949375866851595	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000075010:mpeg21:a0046	1930	Delftsche courant	De Intern. PelterijenTentoonstelling te Leipsig. De inzending van Nederland.	artikel	0.9111405835543767	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000075066:mpeg21:a0045	1932	Delftsche courant	FEUILLETON. ZIJN LAATSTE KANS.	artikel	0.9593206951026856	nl	03_Nuisance_immaterial	\N	Regionaal/lokaal	\N	\N
MMKB08:000075273:mpeg21:a0056	1932	Delftsche courant	FEUILLETON ZIJN LAATSTE KANS.	artikel	0.9271922767497989	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000075547:mpeg21:a0061	1931	Delftsche courant	FEUILLETON. ZIJN LAATSTE KANS. Door GEORGE MARSH. I. Het Dal der Geesten.	artikel	0.9364035087719298	nl	03_Nuisance_immaterial	\N	Regionaal/lokaal	\N	\N
MMKB08:000075630:mpeg21:a0051	1931	Delftsche courant	FEUILLETON. ZIJN LAATSTE KANS. 8) (Vervolg).	artikel	0.9349526554137505	nl	03_Nuisance_immaterial	\N	Regionaal/lokaal	\N	\N
MMKB08:000075640:mpeg21:a0041	1931	Delftsche courant	FEUILLETON. ZIJN LAATSTE KANS. 9) (Vervolg). XI. De waarschuwende wind.	artikel	0.9290375203915171	nl	03_Nuisance_immaterial	\N	Regionaal/lokaal	\N	\N
MMKB08:000075648:mpeg21:a0051	1931	Delftsche courant	FEUILLETON. ZIJN LAATSTE KANS.	artikel	0.927710843373494	nl	03_Nuisance_immaterial	\N	Regionaal/lokaal	\N	\N
MMKB08:000075660:mpeg21:a0047	1931	Delftsche courant	FEUILLETON. ZIJN LAATSTE KANS.	artikel	0.9463785514205683	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000076604:mpeg21:a0023	1934	Delftsche courant	Feuilleton Veilige Havens. door BASIL KING	artikel	0.9357366771159875	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000076985:mpeg21:a0052	1937	Delftsche courant	FEUILLETON. RECHTER ZONDER GENADE door GEORG FROESCHEL. 13)	artikel	0.9590163934426229	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000075150:mpeg21:a0054	1932	Delftsche courant	FEUILLETON. ZIJN LAATSTE KANS. 18) (Vervolg)	artikel	0.9118244616009752	nl		\N	Regionaal/lokaal	\N	\N
MMKB04:000188904:mpeg21:a0020	1908	De Maasbode	RIVIERTIJDINGEN. HANSWEERD, 3 April.	artikel	0.5625	af		\N	Regionaal/lokaal	\N	\N
MMKB08:000086056:mpeg21:a0005	1874	Arnhemsche courant	Astronomische mededeeling. DE KOMEET VAN COGGIA.	artikel	0.9210526315789473	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000086332:mpeg21:a0002	1874	Arnhemsche courant	GRAAF KOSTIA, door VICTOR CHERBULIEZ.	artikel	0.9230769230769231	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
MMKB08:000088138:mpeg21:a0005	1861	Arnhemsche courant	BINNENLAND.	artikel	0.9319727891156463	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000088378:mpeg21:a0004	1853	Arnhemsche courant	Binnenlandsche Berigten.	artikel	0.8004484304932735	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000088511:mpeg21:a0004	1853	Arnhemsche courant	Binnenlandsche Berigten.	artikel	0.8309597523219814	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000088524:mpeg21:a0004	1853	Arnhemsche courant	Binnenlandsche Berigten.	artikel	0.8099442379182156	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000091150:mpeg21:a0002	1883	Arnhemsche courant	15) BASIL HYMEN Novelle VAN SACHER MASOCH.	artikel	0.9531700288184438	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000091482:mpeg21:a0006	1883	Arnhemsche courant	Buitenland.	artikel	0.906035141329259	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000091485:mpeg21:a0009	1883	Arnhemsche courant	Buitenland.	artikel	0.8941387559808612	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000092741:mpeg21:a0002	1894	Arnhemsche courant	Binnenland.	artikel	0.9304946775203506	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000093836:mpeg21:a0026	1897	Arnhemsche courant	Buitenland.	artikel	0.9567682494684621	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000093904:mpeg21:a0005	1897	Arnhemsche courant	Buitenland.	artikel	0.9307654802535349	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000094163:mpeg21:a0004	1899	Arnhemsche courant	GEMENGDE BERICHTEN.	artikel	0.9449152542372882	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000097420:mpeg21:a0056	1906	Arnhemsche courant	GEMENGD NIEUWS UIT BINNEN- EN BUITENLAND.	artikel	0.9411452810180275	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000097553:mpeg21:a0054	1906	Arnhemsche courant	Inhoud van Tijdschriften.	artikel	0.7819148936170213	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000098791:mpeg21:a0030	1910	Arnhemsche courant	Aan Mij de wrake, DOOR 35) BARONES ORCZY.	artikel	0.9411290322580645	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
MMKB08:000100341:mpeg21:a0028	1913	Arnhemsche courant	Middaguitgave. KUNST en WETENSCHAP. A. O. V.	artikel	0.9380281690140845	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000100607:mpeg21:a0022	1913	Arnhemsche courant	Avonduitgave. BUITENLAND. Door Oostenrijk. II. Bohemen, Praag en Pilsen.	artikel	0.9498806682577565	nl	02_Nuisance_material	\N	Regionaal/lokaal	\N	\N
MMKB08:000100622:mpeg21:a0024	1913	Arnhemsche courant	BUITENLAND. Door Oostenrijk. III.	artikel	0.9388068880688807	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000100698:mpeg21:a0007	1911	Arnhemsche courant	BUITENLAND. Een Zomer in het Noorden. XII. A/b. S.S. „Mira&quot; den Hen Aug. '11. Djurgarden.	artikel	0.9667324499577108	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000100798:mpeg21:a0008	1927	Arnhemsche courant	Feuilleton. ONRECHTMATIG BEZIT. Naar het Engelsch van Dorothea Gerard. Door Mr. G. Keller. 28	artikel	0.9534671532846716	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000101861:mpeg21:a0004	1915	Arnhemsche courant	Het rapport van French.	artikel	0.9219512195121952	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000102197:mpeg21:a0024	1916	Arnhemsche courant	BINNENLAND. Nieuwe aanwinsten in Artis.	artikel	0.9231391585760518	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000102969:mpeg21:a0049	1916	Arnhemsche courant	Advertentie	advertentie	0.5161290322580645	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000102975:mpeg21:a0009	1916	Arnhemsche courant	PER TELEGRAAF. (De rubriek per Telegraaf gedeeltelijk ongecorrigeerd.) Uit de Staatscourant.	artikel	0.8407908428720083	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000104623:mpeg21:a0003	1913	Arnhemsche courant	GEMEENTE en PROVINCIE. Wensel Knoops.	artikel	0.9376770538243626	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000105139:mpeg21:a0050	1924	Arnhemsche courant	DE STERRENHEMEL IN JUNI.	artikel	0.9342105263157895	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000105185:mpeg21:a0034	1922	Arnhemsche courant	Feuilleton. Orde is de weg tot vrede, geluk en huiselijke welvaart. In de Macht van Tiberius. door AUGUSTA EVANS WILSON. Vrij naar het Engelsch. 24)	artikel	0.9503759398496241	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
MMKB08:000105331:mpeg21:a0033	1924	Arnhemsche courant	DE STERRENHEMEL IN FEBRUARI.	artikel	0.9494163424124513	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000105352:mpeg21:a0059	1924	Arnhemsche courant	DE STERRENHEMEL IN MAART.	artikel	0.907859078590786	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000105539:mpeg21:a0061	1925	Arnhemsche courant	Advertentie	advertentie	0.7569060773480663	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000105551:mpeg21:a0020	1925	Arnhemsche courant	Advertentie	advertentie	0.8560885608856088	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000105555:mpeg21:a0021	1925	Arnhemsche courant	Advertentie	advertentie	0.71875	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000105563:mpeg21:a0039	1925	Arnhemsche courant	Advertentie	advertentie	0.7397260273972602	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000106652:mpeg21:a0038	1921	Arnhemsche courant	Wetenschap. Een nieuwe komeet.	artikel	0.9	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000106978:mpeg21:a0033	1923	Arnhemsche courant	Feuilleton. DE GULDEN STILTE. Naar het Engelsch van C. N. en A. M. WILLIAMSON. 84	artikel	0.956794425087108	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
MMKB08:000108297:mpeg21:a0078	1929	Arnhemsche courant	SPORT KORFBAL. School-Korfbalwedstrijden.	artikel	0.9074074074074074	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000108317:mpeg21:a0042	1929	Arnhemsche courant	SPORT ROEIEN. De Ned. Kampioenschappen.	artikel	0.922673031026253	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000109423:mpeg21:a0012	1933	Arnhemsche courant	Van vaderlandschen grond, oud en nieuw „DE STEM UIT DE LUCHT.&quot;	artikel	0.9323671497584541	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000109523:mpeg21:a0019	1935	Arnhemsche courant	LUCHTVAART Weer een ernstig vlieg-ongeluk in Noord-Holland.	artikel	0.9528619528619529	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000109741:mpeg21:a0035	1934	Arnhemsche courant	SPORT Voetbal - WEDSTRIJD WEST-DUITSCHLAND— OOST-NEDERLAND GAAT NIET DOOR.	artikel	0.9149498151082938	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000109807:mpeg21:a0079	1933	Arnhemsche courant	Kruistocht met de PH=Lux over Nederland De eerste dag van de Rondvlucht 1933	artikel	0.8934169278996865	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000110206:mpeg21:a0062	1936	Arnhemsche courant	FEUILLETON VEILIGE HAVENS door BASIL KING (Uit het Engelsch) 45)	artikel	0.9678519240136386	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000110253:mpeg21:a0042	1937	Arnhemsche courant	FEUILLETON RECHTER ZONDER GENADE Door GEORG FROESCHEL	artikel	0.9610655737704918	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000111699:mpeg21:a0101	1939	Arnhemsche courant	ONZE KERSTPUZZLE	artikel	0.8513513513513513	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000111784:mpeg21:a0053	1934	Arnhemsche courant	LUCHTVAART DE NATIONALE VLIEGDEMONSTRATIES TE ARNHEM.	artikel	0.8987068965517241	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000123862:mpeg21:a0005	1911	De Preanger-bode	WETENSWAARDIGS.	artikel	0.9259896729776248	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000113258:mpeg21:a0002	1902	Arnhemsche courant	FEUILLETON. HANDEL IN ANTIQUITEITEN. 4).(Slot.)	artikel	0.8470588235294118	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
MMKB08:000113722:mpeg21:a0035	1938	Arnhemsche courant	RUPSPANTSERWAGENS IN DEN STRIJD.	artikel	0.9556451612903226	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000113972:mpeg21:a0002	1861	Delftsche courant	BINNENLANDSCHE BERIGTEN.	artikel	0.9413243922883487	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000114066:mpeg21:a0112	1938	Arnhemsche courant	Parijs strooit zijn overvloed .. Wat de groote modehuizen voor nieuws en origineels brengen	artikel	0.9451258876694641	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000114201:mpeg21:a0093	1938	Arnhemsche courant	DIERENKUNDE UIT DE OUDE DOOS	artikel	0.9549295774647887	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000115366:mpeg21:a0022	1889	Delftsche courant	EEST PAPIERJACHT. (Vervolg.)	artikel	0.973568281938326	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000115452:mpeg21:a0021	1889	Delftsche courant	EEN PAPIERJACHT. (Vervolg.)	artikel	0.975570897503983	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000115462:mpeg21:a0024	1889	Delftsche courant	EEN PAPIERJACHT. (Slot).	artikel	0.9743150684931506	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000116543:mpeg21:a0004	1872	Delftsche courant	Binnenlandsche Berigten.	artikel	0.939917695473251	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
MMKB08:000117661:mpeg21:a0008	1911	Delftsche courant	Gemengde Berichten. Binnenland.	artikel	0.9478764478764479	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000119448:mpeg21:a0037	1915	Delftsche courant	DELFTSCHE COURANT van Zaterdag 27 Maart 1915. 74e Jaargang. No. 73. Tweede Blad. „WAT HAD ZE AAN&quot;? Door W. KERREMANS.	artikel	0.9608772969768821	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMKB08:000120362:mpeg21:a0021	1894	Delftsche courant	Tweede Blad. Binnenlandsche Berichten. DELFT, 29 December 1894.	artikel	0.9398954703832753	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000121367:mpeg21:a0005	1915	Delftsche courant	De Oorlog. De algemeene toestand.	artikel	0.9560047562425684	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMKB08:000123701:mpeg21:a0016	1899	De Preanger-bode	Kroniek.	artikel	0.9639677829588809	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000123860:mpeg21:a0018	1911	De Preanger-bode	VAN HEINDE EN VER. DE BOEREN-OORLOG.	artikel	0.9473933649289099	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000124405:mpeg21:a0015	1902	De Preanger-bode	Feuilleton. TORPEDOBOOT 29. 42 Uit het Fransch van PIERKE MAËL.	artikel	0.9316712834718375	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000124407:mpeg21:a0017	1902	De Preanger-bode	Feuilleton. TORPEDOBOOT 29. 43 Uit het Fransch van PIERRE MAËL.	artikel	0.9516129032258065	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000124437:mpeg21:a0013	1902	De Preanger-bode	Feuilleton. TORPEDOBOOT 29. 48 Uit het Fransch van PIERRE MAËL.	artikel	0.9130434782608695	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000124662:mpeg21:a0020	1913	De Preanger-bode	Uit het Moederland. NAAR INDIË.	artikel	0.8870056497175142	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000124932:mpeg21:a0003	1913	De Preanger-bode	VAN DEN DAG.	artikel	0.7891156462585034	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000125031:mpeg21:a0006	1913	De Preanger-bode	TELEGRAMMEN Een opzichter gekrojokt.	artikel	0.9207161125319693	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000125231:mpeg21:a0004	1913	De Preanger-bode	VAN HIER EN DAAR.	artikel	0.9234714003944773	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000125237:mpeg21:a0001	1913	De Preanger-bode	OCHTEND-EDITIE Een Bestijging van den Etna	artikel	0.9536	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000126446:mpeg21:a0003	1914	De Preanger-bode	Van Hier en Daar. CULTUURZAKEN.	artikel	0.9131985731272295	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000126786:mpeg21:a0028	1914	De Preanger-bode	Uit het Moederland. IN ARTIS.	artikel	0.9469026548672567	nl	01_Natural_history	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000126801:mpeg21:a0001	1914	De Preanger-bode	AVOND-EDITIE. EERSTE BLAD. Dit nummer bestaat uit twee bladen. De Engelsche Vloot in 1914. II. D. TORPEDOBOOT-FLOTTILLES	artikel	0.6976047904191617	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000126815:mpeg21:a0001	1914	De Preanger-bode	AVOND EDITIE. EERSTE BLAD. Dit nummer bestast uit drie bladen De Engelsche Vloot in 1914. V.	artikel	0.746031746031746	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000126937:mpeg21:a0005	1914	De Preanger-bode	Van Hier en Daar.	artikel	0.952797666401485	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000128354:mpeg21:a0009	1923	De Preanger-bode	NEDERLANDSCH - INDIË.	artikel	0.919036638483218	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000132251:mpeg21:a0041	1921	De Preanger-bode	DERDE BLAD. PREANGERBODE Donderdag 24 November 1921, No. 321. Hoofdredact.: B. Daum. Nederlandsch-Indië DE REDE-DEN HOLLANDER. (Slot.)	artikel	0.9394209354120268	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000128754:mpeg21:a0023	1918	De Preanger-bode	TELEGRAMMEN Reuterdienst, Speciale en Extra oorlogstelegrammen van de Preangerbode. Fransche successen.	artikel	0.9042613636363637	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000129579:mpeg21:a0028	1920	De Preanger-bode	Nederlandsch-Indie OUD-STRIJDERS.	artikel	0.9045904590459046	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000129818:mpeg21:a0005	1918	De Preanger-bode	Mutaties. (Aanvulling van onze telegrammen.) Marine.	artikel	0.8906605922551253	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000130430:mpeg21:a0020	1915	De Preanger-bode	FEUILLETON. Een samenzwering, 10) Uit het Engelsch.	artikel	0.9408713692946058	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000130729:mpeg21:a0021	1918	De Preanger-bode	Feuilleton. De leermeester van Sherlock Holmes, door EDGAR POE. „Gij zijt de moordenaar.&quot; VII.	artikel	0.9339045287637698	nl	09_Figurative	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000131108:mpeg21:a0025	1913	De Preanger-bode	Uit het Moederland UIT INDIË TERUG.	artikel	0.9265129682997119	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000131126:mpeg21:a0005	1918	De Preanger-bode	Mutaties. (Aanvulling van onze telegrammen.) B. O. W.	artikel	0.9069767441860465	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000131213:mpeg21:a0019	1917	De Preanger-bode	Nederlandsch-Indië. Postduiven-wedvlucht.	artikel	0.9218289085545722	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000131403:mpeg21:a0019	1921	De Preanger-bode	Nederlandsch - Indië EEN WILDE JACHT.	artikel	0.8140043763676149	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:110540960:mpeg21:a0004	1897	De Telegraaf	Een stranding.	artikel	0.7560975609756098	nl	11_Nobeast	\N	Landelijk	\N	\N
MMKB08:000131566:mpeg21:a0001	1921	De Preanger-bode	OCHTEND-EDITIE Nederlandsch-Indië GEMEENTERAAD VAN BANDOENG.	artikel	0.7815839956152371	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000131578:mpeg21:a0006	1918	De Preanger-bode	Mutaties. (Aanvulling van onze telegrammen.)	artikel	0.805327868852459	nl	11_Nobeast	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000132253:mpeg21:a0037	1919	De Preanger-bode	DERDE BLAD De Preangerbode Woensdag 26 Maart 1919, No. 84. Hoofdredacteur : Th. E. Stufkens. VOOR VROUWEN. Boeken, die het lezen waard zijn.	artikel	0.9234200743494424	nl	01_Natural_history	\N	Nederlands-Indië / Indonesië	\N	\N
