MMHCO01:000081958:mpeg21:a0062	1920	Provinciale Overijsselsche en Zwolsche courant	Gevonden en verloren voorwerpen tusschen 10 en 17 Dec. 1920.	artikel	0.8733624454148472	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMHCO01:000083415:mpeg21:a0051	1926	Provinciale Overijsselsche en Zwolsche courant	Het Zilveren Huwelijksfeest van het Koninklijk Echtpaar. 1901—7 Februari—1926.	artikel	0.9517326732673267	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMIISG05:000091324:mpeg21:a0007	1893	Recht voor allen	FEUILLETON. 3½ maand „freule&quot;.	artikel	0.9409395973154362	nl	06_Hunt_economical	\N	Landelijk	\N	\N
MMKB04:000122245:mpeg21:a0045	1896	Haagsche courant	FEUILLETON. In liefde één.	artikel	0.9496221662468514	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000125727:mpeg21:a0005	1901	Haagsche courant	GEMENGD NIEUWS.	artikel	0.9268978444236177	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000126563:mpeg21:a0025	1899	Haagsche courant	GEMENGD NIEUWS.	artikel	0.9406698564593301	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000131220:mpeg21:a0046	1908	Haagsche courant	DE DELFTSCHE MASKERADE.	artikel	0.9043224866440019	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000132866:mpeg21:a0004	1909	Haagsche courant	FEUILLETON. STRADELLA	artikel	0.9138929088277858	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000138568:mpeg21:a0036	1910	Haagsche courant	GEMENGD NIEUWS.	artikel	0.9415274463007159	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000139740:mpeg21:a0061	1915	Haagsche courant	UIT OOST- EN WEST-INDIE.	artikel	0.9240121580547113	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000140066:mpeg21:a0015	1918	Haagsche courant	Advertentie	advertentie	0.7736943907156673	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000144664:mpeg21:a0057	1927	Haagsche courant	Advertentie	advertentie	0.754601226993865	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000146996:mpeg21:a0125	1930	Haagsche courant	Advertentie	advertentie	0.8472803347280334	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000149905:mpeg21:a0086	1939	Haagsche courant	KUNST EN LETTEREN. Nederland op de Wereldtentoonstelling te New York.	artikel	0.9366007194244604	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000151382:mpeg21:a0134	1933	Haagsche courant	STADSNIEUWS. De leiding van de Afdeeling Onderwijs.	artikel	0.9436421275096865	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000162263:mpeg21:a0002	1889	De Maasbode	BUITENLAND. Politiek Overzicht.	artikel	0.9491371480472298	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000184369:mpeg21:a0041	1913	De Maasbode	BUITENLAND. ITALIË.	artikel	0.9298473530367002	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000184569:mpeg21:a0043	1913	De Maasbode	AVONDBLAD. TWEEDE BLAD. MALTEZER REISBOEK.	artikel	0.9298013245033112	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000184598:mpeg21:a0045	1913	De Maasbode	BUITENLAND. ITALIË.	artikel	0.9520408163265306	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000187629:mpeg21:a0041	1904	De Maasbode	De Pauselijke kapel.	artikel	0.9209039548022598	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000185417:mpeg21:a0001	1915	De Maasbode	OCHTENDBLAD. Dit nummer bestaat uit TWEE bladen. EERSTE BLAD. De Europeesche Oorlog. De Franschen melden weer eenige onbeduidende voordeelen op het Westelijk oorlogstooneel. — In de Boekowina blijven de Oostenrijkers vooruitrukken. — De strijd om den Dukla-pas.	artikel	0.9362214199759326	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000187864:mpeg21:a0043	1904	De Maasbode	VOOR ONZE VROUWEN. De Vrouwenvraag.	artikel	0.9525159461374911	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB04:000189230:mpeg21:a0001	1914	De Maasbode	OCHTENDBLAD Dit nummer bestaat uit TWEE bladen. EERSTE BLAD. BUITENLAND. BELGIË.	artikel	0.9229583975346687	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
