ddd:010196712:mpeg21:a0122	1907	Rotterdamsch nieuwsblad	Binnenland.	artikel	0.8527054108216433	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010296409:mpeg21:a0168	1917	Rotterdamsch nieuwsblad	Stadsnieuws. De Haven.	artikel	0.8554900676708143	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010296644:mpeg21:a0071	1916	Rotterdamsch nieuwsblad	Stadsnieuws.	artikel	0.83375104427736	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010383862:mpeg21:a0201	1938	De Sumatra post	Het fokken van pelsdieren. De zilvcrvos kan uitstekend in gevangenschap worden gefokt. In Amerika heeft men farms, waar men zich uitsluitend met het fokken van pelsdieren bezig houdt. MEER DAN EEN VIJFDE DEEL DER BONTVELLEN OP DE WERELDMARKT IS VAN DERGELIJKE FOKKERIJEN AFKOMSTIG,	artikel	0.9214346712211785	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010493951:mpeg21:a0011	1920	Rotterdamsch nieuwsblad	In de Diergaarde.	artikel	0.685	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010606380:mpeg21:a0119	1935	Leeuwarder courant	DE BISAMRAT EN DE BEVERRAT. Verzoek van den Plantenziektenkundigen Dienst.	artikel	0.8590604026845637	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010606784:mpeg21:a0090	1936	Leeuwarder courant	UIT DE NATUUR. XV. BEVERRATTEN. Een ontsnapte Beverrat.	artikel	0.8902439024390244	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010733783:mpeg21:a0100	1927	Leeuwarder nieuwsblad : goedkoop advertentieblad	Uit de Levende Natuur EEN GEVAARLIJKE INDRINGER IN AANTOCHT ?	artikel	0.9293212036389084	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010735213:mpeg21:a0161	1927	Nieuwsblad van Friesland : Hepkema's courant	Uit de levende natuur. EEN GEVAARLIJKE INDRINGER IN AANTOCHT?	artikel	0.9596412556053812	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010746562:mpeg21:a0117	1935	Leeuwarder nieuwsblad : goedkoop advertentieblad	BEVERRAT GEVONDEN BIJ DIDAM. Bisamrat nog niet met zekerheid geconstateerd.	artikel	0.8805460750853242	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010975167:mpeg21:a0021	1922	Limburger koerier : provinciaal dagblad	GEMENGD NIEUWS.	artikel	0.8557692307692307	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:011025467:mpeg21:a0199	1935	Limburger koerier : provinciaal dagblad	Bisamrat en Beverrat.	artikel	0.8659420289855072	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:011073754:mpeg21:a0173	1934	Bataviaasch nieuwsblad	Geen Bisamrat.	artikel	0.7209302325581395	nl	05_Pest_control	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:011107184:mpeg21:a0268	1935	Soerabaijasch handelsblad	toeneming. In 1934 De beverrat. Bedreigt ons land van cee kanten.	artikel	0.8993055555555556	nl	05_Pest_control	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:011153112:mpeg21:a0146	1935	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	DIDAM.	artikel	0.8585858585858586	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:011153131:mpeg21:a0004	1935	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	GEMENGDE BERICHTEN. Bisamrat en Beverrat. Is de bisam-rat reeds in ons land?	artikel	0.8717948717948718	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:011172546:mpeg21:a0161	1937	De Gooi- en Eemlander : nieuws- en advertentieblad	De herkenning.	artikel	0.9157894736842105	nl		\N	Regionaal/lokaal	\N	\N
ddd:110558819:mpeg21:a0103	1906	De Telegraaf	Het bezoek aan Artis.	artikel	0.9445255474452555	nl		\N	Landelijk	\N	\N
ddd:110571430:mpeg21:a0066	1932	De Telegraaf	INVOER VAN BEVER-RAT IN ENGELAND. Plannen van kweekers nu de invoer van bisam-ratten wordt bemoeilijkt. Leverancier van nutria-bont.	artikel	0.8914956011730205	nl		\N	Landelijk	\N	\N
ddd:110598861:mpeg21:a0147	1935	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	DIDAM.	artikel	0.8585858585858586	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:110599140:mpeg21:a0076	1936	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Het oordeel van den Piantenziektenkundigen dienst te Wageningen over deze vondst.	artikel	0.8990536277602523	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
