ddd:010227673:mpeg21:a0241	1938	Het nieuws van den dag voor Nederlandsch-Indië	De Wereld der Vrouw Het Avontuur met Sascha, den Leeuw Strenge Tucht in de Kinderafdeeling van den Dierentuin Vrouwen Verzorgen Leeuwen- en Berenbabies	artikel	0.9218637992831541	nl	01_Natural_history	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010228910:mpeg21:a0232	1930	Het nieuws van den dag voor Nederlandsch-Indië	Ze Kennen de Levende Natuur?	artikel	0.9297124600638977	nl	01_Natural_history	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010296385:mpeg21:a0038	1917	Rotterdamsch nieuwsblad	Mi. Marten Mees	artikel	0.8542354235423543	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010297170:mpeg21:a0062	1918	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6507936507936508	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010348428:mpeg21:a0206	1928	Limburger koerier : provinciaal dagblad	Advertentie	advertentie	0.7827380952380952	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010493500:mpeg21:a0034	1869	Algemeen Handelsblad	Advertentie	advertentie	0.7437185929648241	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010493561:mpeg21:a0113	1920	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6866359447004609	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010494168:mpeg21:a0048	1920	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.672645739910314	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010494172:mpeg21:a0113	1920	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6569767441860465	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010494353:mpeg21:a0069	1919	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7887719298245615	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010494940:mpeg21:a0059	1923	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7276995305164319	nl	12_Bagger_OCR	\N	Regionaal/lokaal	\N	\N
ddd:010495172:mpeg21:a0234	1924	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7142857142857143	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010513982:mpeg21:a0145	1927	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6962025316455697	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010514418:mpeg21:a0125	1928	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6972972972972973	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010346459:mpeg21:a0020	1920	Limburger koerier : provinciaal dagblad	Aanwinsten voor het Museum.	artikel	0.8387096774193549	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010382429:mpeg21:a0256	1938	De Sumatra post	I„Ziet u Sascha daar&quot;, zegt zij, „zij heeft	artikel	0.9238683127572016	nl	01_Natural_history	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010528851:mpeg21:a0007	1869	Opregte Haarlemsche Courant	HANDELSBERIGTEN.	artikel	0.8427571351642434	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010597723:mpeg21:a0081	1906	Leeuwarder courant	Advertentie	advertentie	0.5535714285714286	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010597419:mpeg21:a0049	1905	Leeuwarder courant	Advertentie	advertentie	0.6422018348623854	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010597424:mpeg21:a0101	1905	Leeuwarder courant	Advertentie	advertentie	0.6532258064516129	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010597723:mpeg21:a0041	1906	Leeuwarder courant	Advertentie	advertentie	0.77	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010597732:mpeg21:a0041	1906	Leeuwarder courant	Advertentie	advertentie	0.8185840707964602	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010597735:mpeg21:a0054	1906	Leeuwarder courant	Advertentie	advertentie	0.7315789473684211	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010597747:mpeg21:a0041	1906	Leeuwarder courant	Advertentie	advertentie	0.752	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010598344:mpeg21:a0072	1908	Leeuwarder courant	Advertentie	advertentie	0.6226053639846744	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010530288:mpeg21:a0117	1924	De Tĳd : godsdienstig-staatkundig dagblad	Het Dierenpark van Burgers te Arnhem.	artikel	0.9437037037037037	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010531137:mpeg21:a0066	1930	De Tĳd : godsdienstig-staatkundig dagblad	FAILLISSEMENTEN.	artikel	0.7961538461538461	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010540114:mpeg21:a0080	1935	De Tĳd : godsdienstig-staatkundig dagblad	AMSTERDAM PELSVEILINGEN In de nieuwe Markthal	artikel	0.8028169014084507	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010548595:mpeg21:a0203	1909	De Tĳd : godsdienstig-staatkundig dagblad	Artis.	artikel	0.8035087719298246	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010600808:mpeg21:a0092	1916	Leeuwarder courant	Advertentie	advertentie	0.7956204379562044	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010601062:mpeg21:a0039	1917	Leeuwarder courant	Advertentie	advertentie	0.852112676056338	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010601063:mpeg21:a0070	1917	Leeuwarder courant	Advertentie	advertentie	0.8320610687022901	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010601121:mpeg21:a0085	1917	Leeuwarder courant	Advertentie	advertentie	0.8122448979591836	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010601128:mpeg21:a0082	1917	Leeuwarder courant	Advertentie	advertentie	0.7735849056603774	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010601135:mpeg21:a0111	1917	Leeuwarder courant	Advertentie	advertentie	0.42016806722689076	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010601136:mpeg21:a0065	1917	Leeuwarder courant	Advertentie	advertentie	0.7851851851851852	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010601140:mpeg21:a0076	1917	Leeuwarder courant	Advertentie	advertentie	0.7045454545454546	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010602028:mpeg21:a0138	1920	Leeuwarder courant	Advertentie	advertentie	0.7464788732394366	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010602030:mpeg21:a0067	1920	Leeuwarder courant	Advertentie	advertentie	0.7108433734939759	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010602939:mpeg21:a0050	1923	Leeuwarder courant	Advertentie	advertentie	0.7672955974842768	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010603072:mpeg21:a0107	1924	Leeuwarder courant	Advertentie	advertentie	0.7623762376237624	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010603073:mpeg21:a0117	1924	Leeuwarder courant	Advertentie	advertentie	0.8015564202334631	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010604310:mpeg21:a0097	1928	Leeuwarder courant	Advertentie	advertentie	0.6785714285714286	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010660965:mpeg21:a0020	1930	Algemeen Handelsblad	Advertentie	advertentie	0.8324873096446701	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010600237:mpeg21:a0144	1914	Leeuwarder courant	Hoe men imitatie-bont van echt kan onderscheiden.	artikel	0.863517060367454	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010653376:mpeg21:a0017	1918	Algemeen Handelsblad	Advertentie	advertentie	0.7597173144876325	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010653749:mpeg21:a0022	1919	Algemeen Handelsblad	Advertentie	advertentie	0.6497175141242938	nl	12_Bagger_OCR	\N	Landelijk	\N	\N
ddd:010654246:mpeg21:a0023	1919	Algemeen Handelsblad	Advertentie	advertentie	0.7323076923076923	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010654540:mpeg21:a0020	1920	Algemeen Handelsblad	Advertentie	advertentie	0.7520661157024794	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010658467:mpeg21:a0104	1923	Algemeen Handelsblad	Advertentie	advertentie	0.7947598253275109	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010659413:mpeg21:a0119	1929	Algemeen Handelsblad	Advertentie	advertentie	0.6510263929618768	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010607464:mpeg21:a0033	1938	Leeuwarder courant	BONTSHOW	artikel	0.9213893967093236	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010607583:mpeg21:a0164	1939	Leeuwarder courant	UIT DE NATUUR	artikel	0.8806544754571703	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010654548:mpeg21:a0173	1921	Algemeen Handelsblad	Van de oude aarde en het nieuwe weten.	artikel	0.8374476013041453	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010655859:mpeg21:a0065	1921	Algemeen Handelsblad	Nabootsing van geluiden.	artikel	0.926829268292683	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010658893:mpeg21:a0251	1929	Algemeen Handelsblad	NAAMLOOZE VENNOOTSCHAPPEN. („Staatscourant” No. 62). Oprichtingen.	artikel	0.8031914893617021	nl	11_Nobeast	\N	Landelijk	\N	\N
ddd:010661239:mpeg21:a0063	1931	Algemeen Handelsblad	Advertentie	advertentie	0.8192771084337349	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010663301:mpeg21:a0041	1933	Algemeen Handelsblad	Advertentie	advertentie	0.7154471544715447	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010666814:mpeg21:a0068	1911	Nieuwsblad van het Noorden	Advertentie	advertentie	0.7807308970099668	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010666826:mpeg21:a0071	1911	Nieuwsblad van het Noorden	Advertentie	advertentie	0.7683823529411765	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010669304:mpeg21:a0050	1926	Nieuwsblad van het Noorden	Advertentie	advertentie	0.6833333333333333	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010674930:mpeg21:a0118	1929	Nieuwsblad van het Noorden	Advertentie	advertentie	0.7727272727272727	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010674933:mpeg21:a0136	1929	Nieuwsblad van het Noorden	Advertentie	advertentie	0.5609756097560976	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010682098:mpeg21:a0014	1917	Middelburgsche courant	Advertentie	advertentie	0.7326732673267327	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010682099:mpeg21:a0012	1917	Middelburgsche courant	Advertentie	advertentie	0.76	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010734378:mpeg21:a0012	1925	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.6498194945848376	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010735279:mpeg21:a0083	1924	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.5300546448087432	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010735282:mpeg21:a0021	1924	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.6555555555555556	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:011006564:mpeg21:a0019	1879	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6526717557251909	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010661318:mpeg21:a0216	1930	Algemeen Handelsblad	ZE KENNEN DE LEVENDE NATUURI	artikel	0.9143835616438356	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010676443:mpeg21:a0254	1938	Nieuwsblad van het Noorden	FEUILLETON HET HUIS VOL GELUK Roman van L. HAUTESOURCE. Geautoriseerde vertaling van Marcelle Schlomer. (Nadruk verboden.)	artikel	0.9671015314804311	nl	01_Natural_history	literature	Regionaal/lokaal	\N	\N
ddd:010736090:mpeg21:a0122	1906	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.7493112947658402	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010745027:mpeg21:a0081	1931	Leeuwarder nieuwsblad : goedkoop advertentieblad	Advertentie	advertentie	0.6896551724137931	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010759893:mpeg21:a0073	1923	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.6878048780487804	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010759895:mpeg21:a0083	1923	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.6592920353982301	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010761429:mpeg21:a0269	1929	Nieuwsblad van Friesland : Hepkema's courant	Advertentie	advertentie	0.5384615384615384	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010735355:mpeg21:a0229	1933	Nieuwsblad van Friesland : Hepkema's courant	Huisdieren Hoe kunnen wilde dierea tot huisdieren worden gemaakt?	artikel	0.9528571428571428	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010744416:mpeg21:a0091	1929	Leeuwarder nieuwsblad : goedkoop advertentieblad	HET FOKKEN VAN ZILVERVOSSEN EN ANDERE PELSDIEREN.	artikel	0.9061371841155235	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010746802:mpeg21:a0151	1930	Leeuwarder nieuwsblad : goedkoop advertentieblad	De boom- of edelmarter (Mustéla mártes).	artikel	0.9193548387096774	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010761315:mpeg21:a0087	1930	Nieuwsblad van Friesland : Hepkema's courant	De boom- of edelmarter (Mustéla mártes).	artikel	0.8918918918918919	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010773005:mpeg21:a0023	1853	Groninger courant	GRONINGEN, 25 Julij.	artikel	0.9068150208623088	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010776084:mpeg21:a0033	1853	Utrechtsche provinciale en stads-courant : algemeen advertentieblad	UTRECHT 20 Julij.	artikel	0.9344370860927153	nl	12_Bagger_OCR	\N	Regionaal/lokaal	\N	\N
ddd:010805956:mpeg21:a0001	1867	Utrechtsch provinciaal en stedelĳk dagblad : algemeen advertentie-blad	UTRECHT, Dingsdag 22 Oktober.	artikel	0.9028475711892797	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010858021:mpeg21:a0035	1928	Nieuw Israelietisch weekblad	Advertentie	advertentie	0.639344262295082	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010859512:mpeg21:a0034	1910	Nieuw Israelietisch weekblad	Advertentie	advertentie	0.7725118483412322	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010872669:mpeg21:a0006	1908	Nieuw Israelietisch weekblad	Advertentie	advertentie	0.859375	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010872755:mpeg21:a0004	1909	Nieuw Israelietisch weekblad	Advertentie	advertentie	0.768	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010872761:mpeg21:a0022	1909	Nieuw Israelietisch weekblad	Advertentie	advertentie	0.7741935483870968	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010888243:mpeg21:a0010	1902	Nieuwsblad van het Noorden	Advertentie	advertentie	0.8216216216216217	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010890986:mpeg21:a0106	1904	Nieuwsblad van het Noorden	Advertentie	advertentie	0.7957446808510639	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010894812:mpeg21:a0129	1906	Nieuwsblad van het Noorden	Advertentie	advertentie	0.6266666666666667	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010894824:mpeg21:a0136	1906	Nieuwsblad van het Noorden	Advertentie	advertentie	0.6329113924050633	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010901528:mpeg21:a0026	1856	Middelburgsche courant	Advertentie	advertentie	0.821969696969697	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010925534:mpeg21:a0012	1861	Leydse courant	Advertentie	advertentie	0.8631713554987213	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010853925:mpeg21:a0125	1930	De banier : staatkundig gereformeerd dagblad	Faillissementen Opgegeven door v.d. Graaf &amp;amp; Co. (Afd. Handelsinformaties).	artikel	0.8479657387580299	nl	11_Nobeast	\N	Landelijk	\N	\N
ddd:010854207:mpeg21:a0039	1930	De banier : staatkundig gereformeerd dagblad	Groote partij bont vermist.	artikel	0.8449612403100775	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010891020:mpeg21:a0164	1906	Nieuwsblad van het Noorden	Gemeentelijk Nieuws. GRONINGEN.	artikel	0.8519817607856892	nl	02_Nuisance_material	\N	Regionaal/lokaal	\N	\N
ddd:010855896:mpeg21:a0075	1935	De banier : staatkundig gereformeerd dagblad	Familiebericht	familiebericht	0.81875	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010931542:mpeg21:a0036	1928	Limburgsch dagblad	Advertentie	advertentie	0.6306306306306306	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010972734:mpeg21:a0024	1845	Algemeen Handelsblad	Advertentie	advertentie	0.8170144462279294	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010972735:mpeg21:a0023	1845	Algemeen Handelsblad	Advertentie	advertentie	0.8267716535433071	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010994872:mpeg21:a0068	1913	Nieuwe Tilburgsche Courant	Advertentie	advertentie	0.6888888888888889	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010995640:mpeg21:a0022	1919	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.8017492711370262	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:011005736:mpeg21:a0030	1879	Rotterdamsche courant	Advertentie	advertentie	0.6907216494845361	nl	12_Bagger_OCR	\N	Regionaal/lokaal	\N	\N
ddd:011005752:mpeg21:a0020	1879	Rotterdamsche courant	Advertentie	advertentie	0.5675675675675675	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:011005764:mpeg21:a0022	1879	Rotterdamsche courant	Advertentie	advertentie	0.5189873417721519	de	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:011005770:mpeg21:a0070	1879	Rotterdamsche courant	Advertentie	advertentie	0.7258064516129032	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:011005805:mpeg21:a0028	1879	Rotterdamsche courant	Advertentie	advertentie	0.6739130434782609	nl	12_Bagger_OCR	\N	Regionaal/lokaal	\N	\N
ddd:011006552:mpeg21:a0018	1879	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6102564102564103	de	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010970770:mpeg21:a0151	1933	De Sumatra post	Behoud van Natuurmonumenten. DE SCHOONHEID VAN ONS LAND.	artikel	0.931129476584022	nl	01_Natural_history	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010992963:mpeg21:a0222	1932	Limburger koerier : provinciaal dagblad	KLEIN ZILVER.	artikel	0.7692307692307693	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:011007769:mpeg21:a0035	1883	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6265060240963856	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:110577284:mpeg21:a0055	1937	De Telegraaf	Advertentie	advertentie	0.8392857142857143	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:011066068:mpeg21:a0047	1876	De standaard	Advertentie	advertentie	0.8520900321543409	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:011151748:mpeg21:a0119	1921	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Advertentie	advertentie	0.8226299694189603	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:011152265:mpeg21:a0210	1927	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Advertentie	advertentie	0.7653061224489796	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:011021551:mpeg21:a0018	1853	De Sheboygan Nieuwsbode	Berigten van Europa. NEDERLAND.	artikel	0.9127725856697819	nl	05_Pest_control	\N	Verenigde Staten	\N	\N
ddd:011036292:mpeg21:a0145	1913	Bataviaasch nieuwsblad	Zig-Zags.	artikel	0.937007874015748	nl	05_Pest_control	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:011068212:mpeg21:a0016	1883	De standaard	GEMENGD NIEUWS.	artikel	0.9409669211195929	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:011114407:mpeg21:a0041	1927	Het volk : dagblad voor de arbeiderspartĳ	Centrale Kinderkommissie Een filmochtend.	artikel	0.8727272727272727	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:011115684:mpeg21:a0106	1930	Het volk : dagblad voor de arbeiderspartĳ	Faillissementen.	artikel	0.7135135135135136	nl	11_Nobeast	\N	Landelijk	\N	\N
ddd:011115970:mpeg21:a0085	1930	Het volk : dagblad voor de arbeiderspartĳ	Vondsten uit vroeger eeuwen.	artikel	0.9232323232323232	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:011166172:mpeg21:a0002	1908	De Gooi- en Eemlander : nieuws- en advertentieblad	FEUILLETON. WEZELS EN HUN FAMILIE. Door Dr. A. J. M. GARJEANNE. 2. (Vervolg en slot).	artikel	0.9277736411020104	nl	01_Natural_history	literature	Regionaal/lokaal	\N	\N
ddd:011166214:mpeg21:a0043	1907	De Gooi- en Eemlander : nieuws- en advertentieblad	FEUILLETON. DECEMBER. Door Dr. A. J. M. GARJEANNE.	artikel	0.9595320897881758	nl	01_Natural_history	literature	Regionaal/lokaal	\N	\N
ddd:011167599:mpeg21:a0052	1921	De Gooi- en Eemlander : nieuws- en advertentieblad	GEMENGD NIEUWS.	artikel	0.9021526418786693	nl		\N	Regionaal/lokaal	\N	\N
ddd:011171742:mpeg21:a0124	1935	De Gooi- en Eemlander : nieuws- en advertentieblad	Pelsveilingen in Amsterdam.	artikel	0.8817733990147784	nl		\N	Regionaal/lokaal	\N	\N
ddd:110569713:mpeg21:a0028	1930	De Telegraaf	Advertentie	advertentie	0.7745535714285714	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:110597497:mpeg21:a0064	1921	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Advertentie	advertentie	0.8755364806866953	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:011171742:mpeg21:a0143	1935	De Gooi- en Eemlander : nieuws- en advertentieblad	Pelsveilingen in Amsterdam.	artikel	0.8866995073891626	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:110578068:mpeg21:a0171	1938	De Telegraaf	Eenige andere zaken.	artikel	0.5474452554744526	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:110593735:mpeg21:a0082	1931	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	ANGERLO. De Cross Country te Bingerden.	artikel	0.9266666666666666	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
ddd:110597135:mpeg21:a0044	1916	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Geschiedenis van de week.	artikel	0.9244015119697606	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:000010704:mpeg21:a0011	1866	Algemeen Handelsblad	Advertentie	advertentie	0.6238095238095238	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:000010759:mpeg21:a0020	1866	Algemeen Handelsblad	Advertentie	advertentie	0.8095238095238095	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:000010772:mpeg21:a0051	1866	Algemeen Handelsblad	Advertentie	advertentie	0.7705696202531646	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010031857:mpeg21:a0068	1911	Nieuwe Rotterdamsche Courant	Advertentie	advertentie	0.6368286445012787	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010069611:mpeg21:a0026	1850	Algemeen Handelsblad	Advertentie	advertentie	0.8031693077564637	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010073897:mpeg21:a0010	1853	Algemeen Handelsblad	Advertentie	advertentie	0.7696188340807175	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010076193:mpeg21:a0031	1848	Algemeen Handelsblad	Advertentie	advertentie	0.8504347826086956	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010297011:mpeg21:a0114	1918	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7487684729064039	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010098362:mpeg21:a0032	1870	Algemeen Handelsblad	Advertentie	advertentie	0.7229916897506925	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010111748:mpeg21:a0021	1865	Nieuwe Rotterdamsche courant : staats-, handels-, nieuws- en advertentieblad	Advertentie	advertentie	0.7851239669421488	nl	06_Hunt_economical	\N	Landelijk	\N	\N
MMKB04:000137732:mpeg21:a0073	1909	Haagsche courant	Advertentie	advertentie	0.7058823529411765	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
